,negativo_score
outro pedido,5.349897580458754e-05
pois quando,3.258079369370923e-05
ser preto,3.639449511289316e-05
entregue no prazo ainda,5.27796334575802e-05
cerca de,7.01767046513795e-05
ela bem,6.818922658711553e-05
era pra chegar,4.389635715613176e-05
recomendo demais,6.018391204588558e-05
demonstrada,4.270219220516163e-05
óleo,5.130213570332028e-05
vez que compro no,3.162227716668723e-05
fundamental,4.2002605651248034e-05
quando entrega,4.541945814352685e-05
isso me deixou,4.688850013875112e-05
saber se produto,4.249531778876583e-05
com várias,5.4908143153518855e-05
havia ninguém na residência,3.054556556053542e-05
muitos dias,4.4780217247309546e-05
dia 20 02,5.0635059096175895e-05
recebi até momento somente,3.8081092268622806e-05
fiquei um pouco,4.696537397708093e-05
comprei esse produto,4.382824154015622e-05
finalizar compra,3.296490776771196e-05
dias no dia,3.183236320032173e-05
produro,5.8701788746634255e-05
mas produto chegou,5.658603501737096e-05
prometeram,4.887608726837271e-05
os correios estão,4.188844428813257e-05
pois tive que,3.2943560834614555e-05
de vedação,3.58135261821336e-05
porém caixa,5.2915945095909225e-05
10x,3.44801938674466e-05
agendado,4.119775552857368e-05
recebi parcialmente pedido,3.7979670991898366e-05
kit para,3.1750906748956796e-05
mais que,0.00015899656113328652
original que,4.646763854381429e-05
regulagem,5.1549427840010826e-05
saúde,5.6281996692819286e-05
as rodas,4.294794675021206e-05
estar em,5.347579360516944e-05
pequeno leve,3.7264325582499804e-05
bom ainda,6.786082224117489e-05
de alto,3.454863202268598e-05
cor diferente do,3.468643126671655e-05
para que produto,3.453329990473205e-05
quase uma semana,3.259930964488584e-05
mesmo assim produto,4.166865080999958e-05
que teria que,2.983516888891799e-05
que original,5.236549473559921e-05
trouxe,3.275686356869449e-05
loja eles,5.073737920868265e-05
errado vou,3.389524955498728e-05
fixação do,3.23778362452528e-05
chegou na cor,3.729125504938469e-05
de fechar,3.870720785225188e-05
lannister são,4.8090951123476604e-05
lannister foi muito,3.0397748923632e-05
receber no,6.235307166993982e-05
22 dias,5.352645770581119e-05
de extrema,3.65672197809472e-05
tirei da,3.3588400492178684e-05
estava um,4.0813906235155295e-05
optei por não,4.124118744197184e-05
jogar,4.878842706306413e-05
na cor cinza,4.280018287550508e-05
lannister até presente momento,3.231732855455057e-05
entregue em um,5.3963393228250876e-05
ainda está no prazo,7.105340183615907e-05
gostaria de fazer,4.4280983852571315e-05
erro na entrega,3.522559391359824e-05
em minhas mãos,3.36053226544089e-05
as dimensões,3.7959618525309076e-05
mas atende,7.957295769452549e-05
maria,5.296566107934638e-05
potinho,3.45226002148865e-05
produto aparentemente bom,4.645447479217931e-05
porém entrega,8.290491609636373e-05
de presente para minha,3.0288764090025774e-05
por aí,3.372305578593335e-05
produto site,4.6303542533418656e-05
para as,0.00011486592686492302
valor total,5.291986240924587e-05
até dia 14,3.594780067364816e-05
vezes por,3.265288682635342e-05
comprei na mesma,3.478741980854679e-05
etiqueta de,3.8706901707544825e-05
uma melhor,4.5358750683821645e-05
avaria na,4.2885839449957734e-05
quando compramos,3.936510929165549e-05
não será,3.251231780040246e-05
eu achei que,4.2641398420648416e-05
veio em uma caixa,7.10176626207932e-05
arranhadas,4.678017435725222e-05
seja bom,4.682759529292998e-05
toda vez que,3.79795353329627e-05
controle do,3.411608329820583e-05
tinha chegado,5.0418652018314e-05
deveria estar,4.732127956304261e-05
fiquei com medo de,5.28016956078951e-05
dentro do prazo não,5.1764395856683866e-05
recebi mercadoria com,3.8759601110553666e-05
que tamanho,3.497619246889122e-05
desejada,5.611305265438464e-05
boa porém,8.385774933736876e-05
como era,3.289904466205842e-05
de mexer,4.5347932032771374e-05
entrega ocorreu no prazo,4.069456895315025e-05
mandar os produtos,4.289121312802043e-05
utilizo,4.088177116226733e-05
manual em português,5.028349030554427e-05
foi entregue no dia,6.62083592427357e-05
de ter recebido produto,3.4878061134523354e-05
nf de,3.763444243204456e-05
ligou para,4.756313010669681e-05
um jogo de lençol,3.149413963232175e-05
reforçado,8.419041870129636e-05
idêntica,4.532256154981571e-05
achei que demorou,8.439554860620786e-05
gostei muito mas,4.072508962061106e-05
pura,5.810098938330725e-05
primeira tentativa,3.660050278953508e-05
encosto da cadeira,4.0222687085256246e-05
vieram as,4.386206376016872e-05
compra on line,3.60169859177707e-05
da greve dos caminhoneiros,8.091059305723785e-05
dia mas,6.393118855873817e-05
dias para ser,3.132798321285398e-05
bases,6.241488857850043e-05
negocio,8.031538200036266e-05
rastrear entrega,3.329936606339725e-05
sempre comprei com,5.8214062335665935e-05
se encontra em,3.4183604927143284e-05
com empresa que,3.151328848442381e-05
comprei depois,3.3524551438587114e-05
que bem,5.124154812595811e-05
ao colocar,3.457790338683385e-05
estava esperando,6.720500804251693e-05
ir até uma,2.949591453677913e-05
do prazo correto,4.264526901937155e-05
retirar produto no correio,3.279621884549996e-05
redes,6.064089176155176e-05
ainda não recebi um,4.014856242610738e-05
do sofá,5.917024585344459e-05
não posso dizer,5.952317684541976e-05
comprei porém,3.639308480806989e-05
mas gostaria de,4.564464309988793e-05
não posso opinar sobre,3.2121685125957885e-05
mais de um item,2.962541612301763e-05
pois foi entregue,3.6138567492250605e-05
com visor,3.8174673359971396e-05
cafeteira,4.345511745279551e-05
redondo,4.528792904812892e-05
veio junto com,4.1068246886598066e-05
das lannister não,2.945029151329942e-05
com detalhes,4.5385177683814256e-05
pescoço,3.518660928899762e-05
como meu,4.125823653206914e-05
que tapete,4.187474693142569e-05
flash,4.93104004157313e-05
porém recebi produto,3.209687610214601e-05
estou acostumada comprar,3.594005566356117e-05
para dia 23,3.280103450205694e-05
site das lannister com,2.8758655089550214e-05
03 03,3.0909903754361195e-05
não porque,3.431301305982857e-05
para emitir,3.1957036121095704e-05
entregar em,4.75379833554902e-05
bom quanto,4.866209326693055e-05
data prevista de entrega,3.4514206476769766e-05
para dia 17,2.972707321918783e-05
pipoca,5.383185038978486e-05
esta mais,3.2670248099285945e-05
mas poderiam,3.259377107264071e-05
então eu,3.396216915684982e-05
faltou manual,6.67246252403326e-05
chegam no,4.30774653142951e-05
amassou,4.374126543755712e-05
de comprar pela,4.410385077307632e-05
por exemplo,3.724971757915664e-05
questão foi,3.165430786572499e-05
são ótimas,4.764950735903467e-05
próximos,4.184683667018035e-05
até agora só chegou,2.962541612301763e-05
de ter feito,3.6603897800594687e-05
não gostei pq,5.6707808159214237e-05
ser entregue no,3.604639613132211e-05
correios não entregou,4.988611293878148e-05
foi rápida entrega,3.039799307602454e-05
valor de frete,3.619340476072003e-05
mas nunca,3.953411991397773e-05
era grande,4.6906387538661875e-05
nota fiscal não veio,4.854508541604308e-05
gostei da rapidez,4.701623484952167e-05
foi entregue meu pedido,3.637451523002885e-05
meu tapete,4.994481346624117e-05
mas vou,4.944350426733971e-05
entrega será,4.420958703563952e-05
ótimo porém,5.118948616466008e-05
produtos quero,3.399133736459752e-05
ao informado,4.36209606095958e-05
está descrito,4.5466475747036304e-05
produto mas está,4.177858163841955e-05
targaryen foi,3.8790071096124254e-05
pecou,3.7586612498624006e-05
preço que paguei,4.036199357831237e-05
sido um,3.645339875463934e-05
lannister tenho,2.962541612301763e-05
não achei justo,3.918618477575404e-05
buscar em,3.246423083594441e-05
empresa responsável,6.355424506050587e-05
traseira,3.7578797554541634e-05
não recebeu,4.210338838352373e-05
parceira do,4.201760453372757e-05
solicitada,5.956571132617976e-05
qualidade do material,0.00010113867326549435
no prazo que,6.353849210553927e-05
uma grande,4.597778156546943e-05
pedido no prazo,5.820266774917684e-05
da compra mas,3.836668031920504e-05
ate mesmo,3.338390151168225e-05
recebi produto na data,4.7148431906121995e-05
pendência,3.845378077548841e-05
papel higiênico,3.90671281490223e-05
da entrega que,4.416280017508349e-05
com produto comprado,5.511744945561137e-05
preta mas,3.305301761923592e-05
meu cachorro,4.116717300507187e-05
pouco menor do que,4.054959454274086e-05
chegado no,3.0142469188027664e-05
corte,7.51401312986032e-05
de retirar,4.979456866667166e-05
se entrega,4.942222808301157e-05
referência,4.460141094830293e-05
dá erro,3.225160666303696e-05
fio de,3.2356048007703376e-05
de aparência,3.528389145072062e-05
não vi produto,4.056951470361163e-05
deveriam avisar que,3.122131870842216e-05
no correio sendo que,3.069378084790651e-05
com defeito mas,3.1938722876237464e-05
em uma das,3.596544858119338e-05
mas tenho,4.8933375757782075e-05
de mandar,3.731041926661995e-05
comprei rolos de,2.6588324708321026e-05
exito,2.9867358061547867e-05
tive que pegar nos,3.154750741862544e-05
por estar,3.489308260919635e-05
lannister nunca tive problemas,5.19335962266869e-05
questionamentos,3.4853463581521295e-05
previsão para dia,3.5963665046689324e-05
inteira,5.12528493620193e-05
ocorreu com,4.4073136073187606e-05
meses no,3.014814990548794e-05
recebi um jogo de,4.587314627869657e-05
que poderia ter,4.471721554795161e-05
gostei da cor,4.197224376670347e-05
entregou tudo,7.24206608314804e-05
cm mas,3.181265721799174e-05
recebi por enquanto apenas,3.5385800613349414e-05
mas bonito,4.896579271809026e-05
um produto bom,4.353050763694133e-05
comparada,3.298240792936401e-05
até que,6.766906934407561e-05
qualidade material,5.147772753724497e-05
devido greve dos caminhoneiros,4.943348988042067e-05
eu preciso do,3.589080365048903e-05
site pra,3.2104209444812096e-05
foi solucionado,4.991818724208328e-05
capinhas,5.657278015890688e-05
só não vou,3.089569957671298e-05
apenas veio,3.4954960446295335e-05
com um valor,2.9082729419290275e-05
voltei,3.7033546126009645e-05
12 dias úteis,3.4935769664381446e-05
para meu filho,4.423562380377302e-05
demora um,4.298901083491259e-05
ambas,4.647426322376316e-05
atenção na,3.3758358309337195e-05
do smartphone,3.5952398673259794e-05
comprometeu,3.227828594511847e-05
pedido feito,3.802924983997895e-05
vou pedir,5.700592524131322e-05
fica meio,3.919186348708399e-05
linda entrega,4.674946197051464e-05
com uma semana de,3.937642883290912e-05
eu nunca,3.095818853707566e-05
não chega nunca,3.557464762286699e-05
realizo,4.6021010548516256e-05
de 01,3.5858147761187415e-05
problemas em,5.339655392525681e-05
compromisso com cliente,9.55801012750585e-05
1ª,6.253361047232416e-05
não concordo com,2.8515128941746566e-05
há anos,5.9792288846273966e-05
fiquei em,3.602104060723652e-05
compra antes,5.167846559537127e-05
empresa não me,2.87584868614199e-05
vídeo,3.9912823194994335e-05
que fosse um pouco,3.1107490357148724e-05
obrigado pelo produto,4.657799600097175e-05
uma nova compra,3.2300497177293434e-05
produto faz,4.0667008327419634e-05
recursos,3.396997030851539e-05
preocupação com cliente,3.61186608781304e-05
chegada dos,3.5543311649937284e-05
gostei entrega foi,2.8515128941746566e-05
de comprar no baratheon,4.259312869939238e-05
entrega em minha,3.098871328636846e-05
comprei para dar de,3.802267233668595e-05
uma posição de,3.315579359258218e-05
comprei devido,2.8059646387375882e-05
frontal,4.0842323417375203e-05
diferente da que eu,4.5475027863908345e-05
plástico não,5.061768612617055e-05
prazo dessa,3.2192472650497265e-05
descritas,5.096672221768352e-05
produto era exatamente,4.22093895031368e-05
produto ainda mas,3.9443027912572456e-05
vindo só,2.66543181665602e-05
não exatamente,3.9262501324872665e-05
impermeável,5.779422946602317e-05
da nota fiscal que,3.0033267455251304e-05
no site da baratheon,3.508112261667904e-05
esperávamos,3.725319461378837e-05
com envio,3.42202210851917e-05
menina,3.512418291930491e-05
me atendeu,7.885596637911092e-05
se vão entregar,3.271726631293893e-05
entrega foi feita no,5.3954515012691624e-05
loja já,4.773409865817097e-05
outro nao,4.6611806440361326e-05
coloquei na,3.442737761542279e-05
agora aguardo,3.0377450129004993e-05
veio azul,5.452361591075022e-05
com manual de,4.529852538158645e-05
da entrega está,3.383647812827714e-05
muito da qualidade do,4.289655003034735e-05
gostei muito da qualidade,4.289655003034735e-05
só ficou,3.54831928325091e-05
comprei antes,4.990994557515964e-05
vc não,4.280345970073258e-05
tem tamanho,4.531035965083418e-05
dei de presente,5.334894138536014e-05
chegou com uma,4.189703828235818e-05
um comunicado que,2.852954480114992e-05
pela primeira vez,9.78015963752281e-05
coloquei no,3.473945833919601e-05
veio as duas,3.280163402986025e-05
mas isso não,3.419318912276628e-05
chegará,4.7318538022753306e-05
qual foi problema,2.6513069124072153e-05
batman,3.563558050466194e-05
aguardo meu,3.920592306193284e-05
que queria,8.62746519589408e-05
ela está,3.332148452213519e-05
recebi dia,5.4029844618803636e-05
desejar mas,3.522747414636506e-05
somente dos produtos,3.798103618640108e-05
só funciona,4.515293647975971e-05
cabideiro,2.9800203553950896e-05
somente até,6.421963519233939e-05
da guitarra,4.3943225739070194e-05
mas valeu,4.433045236693999e-05
pois vou,2.679212344308781e-05
acordo com descrição do,2.900063918432816e-05
todos os pedidos,3.891184387345359e-05
compra junto,3.0075778582881058e-05
seria bom,4.579016222275954e-05
em três dias,3.120252198785979e-05
entrega deveria,3.4339021034857346e-05
que continua,3.091909934862445e-05
ainda um,3.220351111379581e-05
haverá,4.4977630767307025e-05
que veio com defeito,4.607154641022111e-05
ainda irei,3.0798613616511944e-05
isso sempre,3.825999168931717e-05
nem abri,3.0722706056473746e-05
agora comprei,4.373438622807767e-05
porque estou,3.805468554572747e-05
as pilhas,5.6355914160774584e-05
não havia ninguém na,3.0074263863963828e-05
correio nao,4.154274331193379e-05
grata por,4.478548779585847e-05
foi utilizado,5.0213589755642707e-05
que bom,4.779297632917283e-05
falta de tempo,2.7498678439491774e-05
desejado,0.00011295951604150995
não vou poder,3.3470559531967e-05
máscara,0.0001342705557434494
na foto de,3.495428401631654e-05
contato com as lannister,3.854346281260273e-05
trajeto,4.413118053279664e-05
triste porque,3.0670506661941686e-05
veio igual,4.217985290376086e-05
dia já,4.057885270177872e-05
chegaram em,0.00010685406774739362
fininho,5.384692472379427e-05
mesmo produto que,3.928946181815926e-05
ja tinha,4.7174960763210735e-05
como de costume,4.668714628553893e-05
que ir nos correios,3.080508848384552e-05
ja tive,4.311462555429466e-05
por mim,8.004456949574491e-05
feita mais,3.716118856721971e-05
capa carteira,4.0368574403491e-05
não chegou correto,2.7872340055949566e-05
mas infelizmente não,3.4182162673803816e-05
já tinha sido,3.062892230945447e-05
com vcs me,2.699443356912513e-05
mas produto muito,5.2189761848682066e-05
mesmo tamanho,4.669375287131071e-05
de pouca,4.6061958083763073e-05
vencer prazo,3.0027571588360904e-05
que eu queria mas,4.162308418098098e-05
do condomínio,3.779694127382352e-05
ajustar,7.498151973633361e-05
no prazo no,3.0597402656254854e-05
pequeno para,4.163255512771799e-05
incompleto faltou,6.282181960427837e-05
recebi os produtos dentro,3.1170845197116045e-05
os produtos dentro do,3.1170845197116045e-05
me ajudou,3.596871188386005e-05
no final do,4.008273021236587e-05
dia 21 05,2.9886254124101633e-05
que as outras,5.102765772106674e-05
estava descrito,4.9929160961945184e-05
dia 24 08,2.6528528445763247e-05
que comprei no site,2.6077776437389603e-05
liso,3.6086469327679327e-05
foi testado,4.3006209706058956e-05
atendimento da lannister,4.384284481440111e-05
dependendo,4.5941417798597496e-05
desde ja agradeço,3.943487799180891e-05
vir junto,4.347725762197403e-05
produtos pela,3.340810587286847e-05
gostei do produto porém,3.805810656078548e-05
com relação compra,3.162620538146869e-05
